id,Author,Text,User Location,Country_Code,Tweet Country,created_at
1374319249506902018,DebraMMason1,RT @kylenabecker: COVID-19 won't even be close to the deadliest pandemic in human history. But if will by far be the dumbest.,,None,None,2021-03-23 11:16:57
1374319250219757575,LucernasMegs,"RT @mcgidotorg: As an organization taught to do good unto all, MCGI keep on finding ways for its charitable and evangelical works to contin…",,None,None,2021-03-23 11:16:57
1374319250349846528,AKenTin19,"RT @jlovessb19: ‼️HELP RT‼️

Not SB19 related, but I just want to help my close friend dahil nag positive sa Covid-19 and naka confine Papa…",,None,None,2021-03-23 11:16:57
1374319251037642755,MrSTEAK101,"RT @FaaairlyDecent: 79% effective.  Against SYMPTOMATIC disease.

ONE HUNDRED PERCENT effective against hospitalizations, and severe illnes…","Colorado, USA",None,None,2021-03-23 11:16:57
1374319251327119362,ciadlcn,"if you don't get how terrible this is, throw your brain mf",めんどくせㅤ ㅤ ㅤㅤ ㅤ ,None,None,2021-03-23 11:16:57
1374319252094787590,King_Khan_,"RT @BourgeoisWells: COVID-19 related death after January 20, 2020. Please keep funeral documentation. COVID-19 Funeral Assistance https://t…",The Throne,None,None,2021-03-23 11:16:57
1374319252270948354,cupcakeslammer,RT @fox6now: Results from a U.S. trial of AstraZeneca’s COVID-19 vaccine may have included “outdated information” and that could mean the c…,"Wisconsin, USA",None,None,2021-03-23 11:16:58
1374319254061875201,FarhanCOBRA,"RT @shia_channel: TANZANIA: 🇹🇿 (AFRICA) 

*Tanzania: Testing kits report goat, papaya Covid-19 positive, presidential probe ordered*
Tanzan…",Pakistan,None,None,2021-03-23 11:16:58
1374319254875557896,FannyAragonSc,"Eat, sleep, rave, repeat !",Nice ı Milan | Sofia,None,None,2021-03-23 11:16:58
1374319255513075723,jdupdater2,"The EU, in its agreement with AZ states that vaccines should be produced across the EU which included the UK for th… https://t.co/zwQLJu3tN1",England and Switzerland,None,None,2021-03-23 11:16:58
1374319255668264962,PaulVBell,"RT @TomSheldrickITV: Since the start of the pandemic, registered deaths where Covid-19 was mentioned on the death certificate:

Cumbria: 1,…",,None,None,2021-03-23 11:16:58
1374319257199255555,NatureInSpace,RT @RichWillett2: That is called Medical Martial Law and goes against everything in the Nuremberg Code. Watch trained and skilled staff lea…,Mars,None,None,2021-03-23 11:16:59
1374319257744502785,ErikaAMaska,RT @ovosyndicate: Lol you can still get COVID even after being vaccinated. The point of the vaccine is literally to teach the immune system…,where the money reside 💸,None,None,2021-03-23 11:16:59
1374319259308855303,Rukaiya_khan1,RT @FlaShBloGLive: #BiggBoss13 #ShehnaazGill #KartikAaryan #Covid19 #Canada Shehnaaz Gill wishes her crush Kartik Aaryan a speedy recovery…,,None,None,2021-03-23 11:16:59
1374319259837337607,bhugraarjungma1,@AgataBorradori But tt is important when it comes to getting scratches and that too in dirt. Cause Clostridia are n… https://t.co/Wensw0GK0V,"Hisar, India",None,None,2021-03-23 11:16:59
1374319261758283776,catalannews,"📊 | Covid-19 vaccine rollout progress in Catalonia

1️⃣ | 666,065 Catalan residents given first dose as of today (8… https://t.co/BSCT8dFZZz",Catalonia,None,None,2021-03-23 11:17:00
1374319262433738753,DhleesSons,2 minutes silence at 12 noon for everyone lost due to COVID-19 especially customers and followers of https://t.co/GpKG2UyivB ❤️,High crompton  ol2 7pf,None,None,2021-03-23 11:17:00
1374319262702125059,TomOrJerry,RT @ABecenti: Navajo Nation has reported 0 new COVID-19 cases for the first time in six months!!!!!,A forest somewhere ,None,None,2021-03-23 11:17:00
1374319263486504961,pickfordrich,"RT @hill_rowenahill: Ahead of the day of remembrance tomorrow, it seemed a good time to catch up. Interesting to read my thoughts from six…",UK,None,None,2021-03-23 11:17:00
1374319264551821314,mrssatlarge,"RT @MichellesDude: America has a serious problem of crazy, stupid, heavily-armed white men.","US & UK, almost equally",None,None,2021-03-23 11:17:00
1374319265940189187,herblove427,RT @jaredlholt: “An Arizona man has been arrested after he cut off and held at gunpoint a caravan of National Guardsmen transporting COVID-…,,None,None,2021-03-23 11:17:01
1374319269790547973,curley28093020,RT @lorrain00414525: Is there nobody standing up for human rights against these tyrants? 😠😠😠😠,,None,None,2021-03-23 11:17:02
1374319269794709508,tashbones,"RT @ramichuene: Truth be told, COVID-19 took so much away from us. We smile, laugh and live through the pain just so we can go on living bu…","East London, South Africa 🇿🇦",None,None,2021-03-23 11:17:02
1374319271015194625,yoitschlow,"RT @upsystem: Appeal to COVID-19 Survivors to donate Plasma  (as of 21 March 2021)

See original post here: https://t.co/vxSa1IWm44 https:/…",🇵🇭🇰🇷,None,None,2021-03-23 11:17:02
1374319271938043906,Ann86047872,"RT @FoxNews: AstraZeneca may have included outdated information from COVID-19 trial, NIAID says https://t.co/619etgRiMk","Georgia, USA",None,None,2021-03-23 11:17:02
1374319273104044042,serge_gomez,"RT @krispykreme: We'd like to show sweet support to those who have received the COVID-19 Vaccine. Starting today, bring your Vaccine Card t…",,None,None,2021-03-23 11:17:02
1374319273183690760,carlito19051,U.S. could undergo an “avoidable surge” of COVID-19 if guidelines aren’t followed https://t.co/g40uZHNPKS… https://t.co/xFW7EW64l7,United States,None,None,2021-03-23 11:17:03
1374319275574444039,gosser567,"RT @laurenboebert: Joe Biden’s Border Crisis is spreading COVID-19 far faster than “spring break” in Miami.

The media knows it. Putting hu…",,None,None,2021-03-23 11:17:03
1374319276052508688,PinkyAmador,"RT @mikenavallo: Private sector, thank you!",Manila/London,None,None,2021-03-23 11:17:03
1374319277956870149,julius65426652,"RT @utvghana: #DAWURO

Joe Ghartey calls for decongestion of prisons over COVID-19

#UTVGhana #UTVNews #DespiteGroup https://t.co/LPmnMsbKqL","Accra, Ghana",None,None,2021-03-23 11:17:04
1374319279886241798,vickie_ibarra,RT @nayadontgiveaf: The vaccine is 94% effective and millions of people have been given it and 3 so far have caught COVID still which out o…,Floaroma town,None,None,2021-03-23 11:17:04
1374319283866587142,jadenmiles,"@NewsHour 

Hundreds of Brazilian business leaders &amp; economists blasted Pres Jair Bolsonaro's handling of the coron… https://t.co/YeVOHyJIpz",,None,None,2021-03-23 11:17:05
1374319285540155399,bad_kadi,"RT @YouGov: There will be a minute's silence at noon to remember those who have died of COVID-19

One in six Britons (17%) have lost a frie…",London,None,None,2021-03-23 11:17:05
1374319286173511680,drew0401,"RT @BlackVoice4u: So we're not supposed to be skeptical about 100%? AstraZenca is now 100%?

Isn't this the SAME vaccine that was in the ne…",,None,None,2021-03-23 11:17:06
1374319292762746888,CandyCarriers,"UK unemployment falls for first time in Covid-19 pandemic

https://t.co/KEvQyN335j",United Kingdom,None,None,2021-03-23 11:17:07
1374319293236707334,LegalEzra,RT @MisterAlbie: I have just seen a video explaining about these vaccines efficacy. It actually means nothing. Sputnik is as good as Pfizer,East Africa,None,None,2021-03-23 11:17:07
1374319294088163331,eishatweetz,"RT @ViralEntalk: #ShehnaazGill wishes her crush #KartikAaryan a speedy recovery after he tests Covid-19 positive.

#COVID19 #Shehnaazian ht…",,None,None,2021-03-23 11:17:07
1374319294369107969,impactnews,Clear Lake residents launch website to honor victims of COVID-19 https://t.co/Nxvnjy1WhC,United States,None,None,2021-03-23 11:17:08
1374319294742429697,lindy2350,RT @ArielCohen37: Around midnight last night the NIH put out a statement saying it was concerned AstraZeneca released “outdated information…,"Hudson Valley, NY",None,None,2021-03-23 11:17:08
1374319296311029761,Engr_Saranghae,Anong comparative to the rest of the world??,"Manila, Philippines",None,None,2021-03-23 11:17:08
1374319296629899269,Mandy61107700,RT @FlaShBloGLive: #BiggBoss13 #ShehnaazGill #KartikAaryan #Covid19 #Canada Shehnaaz Gill wishes her crush Kartik Aaryan a speedy recovery…,None of your business ,None,None,2021-03-23 11:17:08
1374319302870921218,phi_lau_tia,"If we progress, we must make sure din na inclusive ito, yet as we examine our efforts at said modernization, they h… https://t.co/rxgEpyg3rz","Cebu City, Central Visayas",None,None,2021-03-23 11:17:10
1374319303277826050,jooniesgemini,RT @nayadontgiveaf: The vaccine is 94% effective and millions of people have been given it and 3 so far have caught COVID still which out o…,,None,None,2021-03-23 11:17:10
1374319305098096641,jenckol,Three fully vaccinated people catch COVID-19 https://t.co/pV33SAxBHI,"Oslo, Central Java ",None,None,2021-03-23 11:17:10
1374319305463070723,willknight11th,"RT @snydenydn: Comedian Desus Nice knows COVID-19 is no joke.

After his partner-in-podcast The Kid Mero’s recent coronavirus case, the Bro…",,None,None,2021-03-23 11:17:10
1374319306788515848,mikemarzaABC7,"AstraZeneca, Pfizer, Moderna, J&amp;J: Differences between COVID-19 vaccines' efficacy and side effects |… https://t.co/lNOAOMkvmB","New York, NY",None,None,2021-03-23 11:17:11
1374319307627319297,richardjbellamy,"RT @allthecitizens: BREAKING: Firm awarded £16.2m across multiple Covid-19 contracts has extensive links to the Conservatives.

Softcat Plc…",Behind you,None,None,2021-03-23 11:17:11
1374319308654977025,Rankin_MD,"𝗧𝗵𝗲 𝗔𝘀𝘁𝗿𝗮𝗭𝗲𝗻𝗲𝗰𝗮 𝘃𝗮𝗰𝗰𝗶𝗻𝗲: 𝗶𝘀 𝗶𝘁 𝘀𝗮𝗳𝗲 𝗮𝗻𝗱 𝗱𝗼𝗲𝘀 𝗶𝘁 𝗰𝗮𝘂𝘀𝗲 𝗯𝗹𝗼𝗼𝗱 𝗰𝗹𝗼𝘁𝘀?
The COVID-19 vaccination programme is key to lea… https://t.co/1yAvMsrCHp",Midgard,None,None,2021-03-23 11:17:11
1374319314170437636,Rankin_MD,"Despite the success of the vaccine roll-out, several European nations have paused the rollout of their AstraZeneca… https://t.co/1noYQMhhVx",Midgard,None,None,2021-03-23 11:17:12
1374319315869110273,thaatNeville,RT @NationBreaking: KENYA AIRWAYS reports worst-ever loss of Sh36.2bn for 2020 as revenues decline by 59pc on account of Covid-19 disruptio…,"Nairobi, Kenya",None,None,2021-03-23 11:17:13
1374319316091420676,senseidro,RT @ABecenti: Navajo Nation has reported 0 new COVID-19 cases for the first time in six months!!!!!,,None,None,2021-03-23 11:17:13
1374319318956179460,Rankin_MD,"... 𝐭𝐡𝐞𝐫𝐞 𝐡𝐚𝐯𝐞 𝐛𝐞𝐞𝐧 𝟑𝟕 𝐜𝐚𝐬𝐞𝐬 𝐨𝐟 𝐩𝐨𝐭𝐞𝐧𝐭𝐢𝐚𝐥𝐥𝐲 𝐬𝐞𝐫𝐢𝐨𝐮𝐬 𝐜𝐥𝐨𝐭𝐬 – 𝙖𝙗𝙤𝙪𝙩 1 𝙘𝙖𝙨𝙚 𝙞𝙣 500,000 𝙥𝙚𝙤𝙥𝙡𝙚 𝐫𝐞𝐜𝐞𝐢𝐯𝐢𝐧𝐠 𝐭𝐡𝐞 𝐯𝐚𝐜𝐜𝐢𝐧𝐞. D… https://t.co/xPZAAPzGLW",Midgard,None,None,2021-03-23 11:17:13
1374319319606206464,RebeccaWeisser,"RT @Covid19Critical: Join us on Wednesday, March 24 at 7PM ET for our Weekly Update on Zoom. We'll have some important updates on the COVID…",,None,None,2021-03-23 11:17:14
1374319321296568321,cherrysmilesx,RT @nayadontgiveaf: The vaccine is 94% effective and millions of people have been given it and 3 so far have caught COVID still which out o…,18 she/her ⚢,None,None,2021-03-23 11:17:14
1374319322814935045,Kylie19Kylie,RT @kylenabecker: COVID-19 won't even be close to the deadliest pandemic in human history. But if will by far be the dumbest.,"Tampa, FL",None,None,2021-03-23 11:17:14
1374319323616059397,MuammerGokcin,"RT @Caravanseraiii: ""Rug pulled from under Iran’s carpet industry

US sanctions and Covid-19 put the livelihoods of 10 million people at ri…",Turkey,None,None,2021-03-23 11:17:15
1374319324693815299,S_E_N_G_O_N,RT @onlinebollywud: Shehnaaz Gill wishes her crush Kartik Aaryan a speedy recovery after he tests Covid-19 positive - Times of India https:…,,None,None,2021-03-23 11:17:15
1374319325893566466,TheOaklandPress,Clinton Township Police Chief Fred Posavetz dies from COVID-19 https://t.co/9XrhKv53i1 https://t.co/Pf8Ow38cMy,"Pontiac, Michigan",None,None,2021-03-23 11:17:15
1374319326929428481,dbud__,RT @nayadontgiveaf: The vaccine is 94% effective and millions of people have been given it and 3 so far have caught COVID still which out o…,i em pathetic,None,None,2021-03-23 11:17:15
1374319327537733635,bonjetta6,"RT @SFGate: Being protected from COVID-19 is the most obvious benefit of getting vaccinated, but here's another one: free doughnuts. 

Star…",d.c.,None,None,2021-03-23 11:17:15
1374319328288505859,satelmoon,RT @qtestever: friendly reminder that men who have sex with men aren’t allowed to donate blood unless they’ve been abstinent for 3 months (…,s/h • no minors pls,None,None,2021-03-23 11:17:16
1374319328355622912,AdanZamuh,RT @RobertAlai: No ICU Beds Available As 10 Doctors Admitted With COVID-19 – KMPDU https://t.co/jE0gl1L2tk https://t.co/XkCsInJ7qh,Eastleigh,None,None,2021-03-23 11:17:16
1374319329395814401,PettyPears,"RT @BourgeoisWells: FYI!!

The FEMA Funeral Reimbursement Program will launch in  April. FEMA is reimbursing up to $7,000.00 for COVID-19 f…",Somewhere,None,None,2021-03-23 11:17:16
1374319329609670656,provost_unthsc,"COVID-19 vaccination site opening in Fort Worth’s Stop Six. Here’s how to sign up
https://t.co/sk6pnXLbJy","Fort Worth, TX",None,None,2021-03-23 11:17:16
1374319336513536000,JAMortram,"RT @tug: I'm probably appearing on SKY News this evening at 6:30. They are doing a piece marking the lockdown anniversary.

I'll be talking…",East Anglia UK,None,None,2021-03-23 11:17:18
1374319338723885060,carlhunter86,RT @UKCovid19Stats: The @OurWorldInData COVID-19 data explorer is an excellent resource if you would like to know what's going on further a…,"West Midlands, England",None,None,2021-03-23 11:17:18
1374319339541778433,Shady21137091,i made the buffer for covid-19 and i’m negative✌🏻,,None,None,2021-03-23 11:17:18
1374319339910922241,FOX19Lauren,"💉Where can i schedule an appt. for the COVID-19 vaccine?
🩹 are there extra doses available? how do i snag one?
🏥 wh… https://t.co/dJ7nUEc0JN",,None,None,2021-03-23 11:17:18
1374319341747933184,Hayat_SidNaaz,"RT @ViralEntalk: #ShehnaazGill wishes her crush #KartikAaryan a speedy recovery after he tests Covid-19 positive.

#COVID19 #Shehnaazian ht…",Halogen Family,None,None,2021-03-23 11:17:19
1374319343052361733,hidrogeenation,"RT @ayshardzn: Imran Khan has COVID-19 after vaccination. 

What headlines don’t tell you:

1. He tested +ve 2 days after first dose of vac…",hihi,None,None,2021-03-23 11:17:19
1374319344084213764,HsajooKanji,RT @GlobeDebate: We won’t recover from the COVID-19 pandemic unless the outbreak of violent online hate is stamped out https://t.co/7JvRS28…,@tkanji,None,None,2021-03-23 11:17:19
1374319344000364546,TheMarleyMars,RT @nayadontgiveaf: The vaccine is 94% effective and millions of people have been given it and 3 so far have caught COVID still which out o…,,None,None,2021-03-23 11:17:19
1374319344033890304,DocuWorx,Uruguay confirms presence of Brazilian COVID-19 variant https://t.co/s53u12LFHB,World,None,None,2021-03-23 11:17:19
1374319344763555842,Moumita88029944,RT @ETimesTV: Shehnaaz Gill wishes her crush Kartik Aaryan a speedy recovery after he tests Covid-19 positive https://t.co/nDhlpY67n0,,None,None,2021-03-23 11:17:20
1374319345115959300,tobotots,"RT @nad0227: News: duque blames improper wearing of face masks, face shields for Covid-19 surge.

In other news: https://t.co/K1dj8Z7q8x",,None,None,2021-03-23 11:17:20
1374319346881806346,niShellyO,RT @NationBreaking: KENYA AIRWAYS reports worst-ever loss of Sh36.2bn for 2020 as revenues decline by 59pc on account of Covid-19 disruptio…,"Nairobi, Kenya",None,None,2021-03-23 11:17:20
1374319347322122245,net11e,RT @CraigKellyMP: #AstraZenecaWATCH - A U.S. health agency has issued a statement that AstraZeneca may have included outdated information i…,sydney Australia,None,None,2021-03-23 11:17:20
1374319347255160832,Unisonnhsggc,RT @cmcanea: Today at noon I'll be taking time to remember the colleagues and UNISON members we have lost in the fight against this terribl…,"Glasgow, Scotland",None,None,2021-03-23 11:17:20
1374319347439648769,bright_oparaji,"RT @Caravanseraiii: ""Rug pulled from under Iran’s carpet industry

US sanctions and Covid-19 put the livelihoods of 10 million people at ri…",Liverpool ,None,None,2021-03-23 11:17:20
1374319347670392832,serge_gomez,"Hello, good wake up is a great day Piper, you have found some information to tell people about this vaccine the des… https://t.co/Opm7i1Qw62",,None,None,2021-03-23 11:17:20
1374319348882477061,itvnews,"A US trial of AstraZeneca’s Covid-19 vaccine may have used “outdated information”, say health officials 

https://t.co/VHxiQIpbhr",United Kingdom,None,None,2021-03-23 11:17:21
1374319351042564100,de_lemos56,RT @nayadontgiveaf: The vaccine is 94% effective and millions of people have been given it and 3 so far have caught COVID still which out o…,he/him,None,None,2021-03-23 11:17:21
1374319355186483208,Agartumsaatho,RT @FlaShBloGLive: #BiggBoss13 #ShehnaazGill #KartikAaryan #Covid19 #Canada Shehnaaz Gill wishes her crush Kartik Aaryan a speedy recovery…,,None,None,2021-03-23 11:17:22
1374319356293828609,ebpcooh,There are lots of different ways to take care of your mental health whilst we continue to face the challenges of Co… https://t.co/xFUqtPt8GV,East Berkshire,None,None,2021-03-23 11:17:22
1374319356545486851,HealthySandwell,"RT @thinkSandwell: This Friday (26 March)! 

FREE interactive, informative @sandwellcouncil Covid-19 webinar for #Sandwell businesses. 

Ex…","Sandwell, West Midlands",None,None,2021-03-23 11:17:22
1374319357396979713,periscopeislit,"RT @snapstack_cz: According to the latest #Market Insights Reports that covers the pre and post Covid-19 impact, the Global Cloud Computing…",,None,None,2021-03-23 11:17:23
1374319357434720264,PATHadvocacy,"RT @PATHtweets: ""Investing in @theGFF now is one of the best investments the international community can make,"" says @wairungu. 

We can’t…",Global,None,None,2021-03-23 11:17:23
1374319357749264385,Ryan_Burgio,"RT @justindross: It’s possible the COVID-19 pandemic saves humanity by preparing the world for a far more deadly future virus

This test ca…","ÜT: 43.464484,-80.577274",None,None,2021-03-23 11:17:23
1374319358462337028,Kevin_J96,"RT @COVID19DataIE: COVID-19 Vaccines 🇮🇪
(Saturday / 20-03-21)

‣ First dose: 492,106 (+4,640)
‣ Second dose: 183,840 (+2,777)
‣ Total: 675,…",,None,None,2021-03-23 11:17:23
1374319359368265729,ChristyCeeCK,"RT @globeandmail: Routine COVID-19 testing for LTC staff a waste of time, Ontario science table argues https://t.co/n1RKxUqkwN",Canada,None,None,2021-03-23 11:17:23
1374319360605446144,Aikiseunie_7,RT @nayadontgiveaf: The vaccine is 94% effective and millions of people have been given it and 3 so far have caught COVID still which out o…,A nigger (she/her),None,None,2021-03-23 11:17:23
1374319361612251140,katana721,"RT @krispykreme: We'd like to show sweet support to those who have received the COVID-19 Vaccine. Starting today, bring your Vaccine Card t…","Florida, USA",None,None,2021-03-23 11:17:24
1374319362472042501,datmudafukinguy,"As my opinion, COVID-19 ruin alotta relationship because there’s no personal space between the two. There’s no “I m… https://t.co/2zUtdv7zNh","Sunrise, FL",None,None,2021-03-23 11:17:24
1374319363923324931,wilsonmikey1,"RT @BourgeoisWells: FYI!!

The FEMA Funeral Reimbursement Program will launch in  April. FEMA is reimbursing up to $7,000.00 for COVID-19 f…",Texas,None,None,2021-03-23 11:17:24
1374319364804120578,katerina_miska,"RT @allthecitizens: BREAKING: Firm awarded £16.2m across multiple Covid-19 contracts has extensive links to the Conservatives.

Softcat Plc…",UK❇,None,None,2021-03-23 11:17:24
1374319367391997952,gripemaster,RT @LaurenKGurley: NEW: The national labor board found Amazon illegally interrogated and threatened Queens warehouse workers for organizing…,"Somewhere, MA",None,None,2021-03-23 11:17:25
1374319368885125121,Lazer_Light23,"RT @BNODesk: Czech Republic reports nearly 3,000 suspected cases of COVID-19 reinfection https://t.co/ed0XbwDmFo",Right behind you.,None,None,2021-03-23 11:17:25
1374319370529349634,santa_tzu,"Verify...
@FoxNews https://t.co/ZYb4oJF00d",,None,None,2021-03-23 11:17:26
1374319373700190209,moonstonemother,"RT @jameshohmann: A National Guard convoy transporting doses of the COVID-19 vaccine was ambushed Monday morning in west Texas, according t…","Oklahoma, USA",None,None,2021-03-23 11:17:26
1374319374358679553,DanMichaud16,What a sweet deal!,"Chapel Hill, NC",None,None,2021-03-23 11:17:27
1374319375356997632,MuktarElduniya,"Governor Bello Matawalle, Others take first shot of Covid-19 vaccine in Gusau
https://t.co/dCXXjYjYt6","Shinkafi, Nigeria",None,None,2021-03-23 11:17:27
1374319377454145536,GregoryDEvans,"Fake Covid-19 test results and vaccination certificates selling on Darknet, hacking forums: Report | #RussianHacker https://t.co/k6bAYSwgHK",United States,None,None,2021-03-23 11:17:27
1374319377999269889,SaltforWork,"RT @mcgidotorg: As an organization taught to do good unto all, MCGI keep on finding ways for its charitable and evangelical works to contin…",,None,None,2021-03-23 11:17:27
1374319378586537992,BCSouthCampus,"RT @bc_president: 1/3 One year into Covid-19 as we continue to navigate the challenges of the pandemic, let me take a moment to express my…","Pembroke Pines, FL 33024",None,None,2021-03-23 11:17:28
1374319380117520387,NowandThenNews1,Floridians 50+ Eligible To Get COVID-19 Vaccine – CBS Tampa https://t.co/neUdTZsclo,,None,None,2021-03-23 11:17:28
1374319380176138244,GagandeepM5,"RT @BSYBJP: Starting April 01st, anyone above 45 years can get the Covid-19 vaccine. I appeal to all eligible citizens to get vaccinated an…","Karnataka, India",None,None,2021-03-23 11:17:28
1374319380553555973,_galvezmichael,RT @moderna_tx: We just announced that the Philippines has secured 7 million additional doses of our COVID-19 vaccine through a new supply…,,None,None,2021-03-23 11:17:28
1374319380624990212,NcsVentures,"Fake Covid-19 test results and vaccination certificates selling on Darknet, hacking forums: Report | #RussianHacker https://t.co/mdEHLLZJIY","Atlanta, GA",None,None,2021-03-23 11:17:28
1374319382743105536,KY_Kandy,Imagine that.,DUH!  In a candy dish.,None,None,2021-03-23 11:17:29
1374319386358640646,Nepal_News_En,"TKP: National Covid-19 tally reaches 276,244 with 188 new infections - https://t.co/F3xwMHwALq","Kathmandu, Nepal",None,None,2021-03-23 11:17:29
1374319387365289984,THInterFaith,"RT @TowerHamletsNow: It's important that anyone observing Ramadan doesn't delay having their Covid-19 vaccine, first or second dose

We've…",UK,None,None,2021-03-23 11:17:30
1374319388002824194,PhillipMweemba_,RT @nayadontgiveaf: The vaccine is 94% effective and millions of people have been given it and 3 so far have caught COVID still which out o…,Lusaka/Nairobi/Abuja,None,None,2021-03-23 11:17:30
1374319389017841668,JettKeys,RT @MeidasTouch: The American Rescue Plan gives $14.5 billion to COVID-19 related healthcare for veterans as well as resources for veterans…,,None,None,2021-03-23 11:17:30
1374319389604864009,heARTequalsLife,"This is disgusting!! If you won't take it leave it for others!!
If you fighting for your freedom to be idiots, don'… https://t.co/jbejj69o2l",NoLists NoDM WAState ,None,None,2021-03-23 11:17:30
1374319392863961095,TOAdamVaughan,RT @TurnbullWhitby: Ontario Gov’t confirms COVID-19 vaccines being held back.  Recently Ontario’s Health Minister had said that there weren…,Toronto,None,None,2021-03-23 11:17:31
1374319393342099457,GothAndrwsSistr,RT @ABecenti: Navajo Nation has reported 0 new COVID-19 cases for the first time in six months!!!!!,AnywhereAndEverywhere,None,None,2021-03-23 11:17:31
1374319393606275076,PFLAGsrq,RT @stonewalluk: We're joining @mariecurieuk today in this National #DayOfReflection. Over the last year inequalities that LGBT people alre…,"Florida, USA",None,None,2021-03-23 11:17:31
1374319394952777728,IMPACTAudits,"*Just Published*
|| The number of patients in a state “worse than death” waiting for joint replacement surgery has… https://t.co/R10pAO4t6d","Edinburgh, UK",None,None,2021-03-23 11:17:32
1374319395569242113,santhedan,RT @RShivshankar: Good move by NDA. All above 45+ to get COVID-19 vaccine from April 1.,Bangalore,None,None,2021-03-23 11:17:32
1374319395384659979,KurtCNA,Tajikistan host Mongolia in the first World Cup preliminary held on Asian soil since the COVID-19 crisis wiped out… https://t.co/cQMozhenQZ,Singapore,None,None,2021-03-23 11:17:32
1374319400094818306,abbythewhistle,"RT @mikenavallo: Private sector, thank you!",Philippines,None,None,2021-03-23 11:17:33
1374319404360609793,jun_the_swan,"RT @AasmaDay: Fears that men who killed women during the pandemic will use Covid-19 as an ""excuse"" to get lighter sentences @CountDeadWomen…",The 6th Circle aka McGilead,None,None,2021-03-23 11:17:34
1374319406663278594,BenDavisHS,RT @SenatorJDFord: Hoosiers 40+ are now eligible for the COVID-19 vaccine. I am happy to share that nearly 1 million Hoosiers have already…,"Wayne Township, Indianapolis,",None,None,2021-03-23 11:17:34
1374319409494425602,AnneMarieGoldie,RT @ThatTimWalker: Is that Murdoch’s rags can’t - or won’t - break stories like this?,,None,None,2021-03-23 11:17:35
1374319411667042306,citezw,The World Health Organisation (WHO) has expressed concern over the rising number of Covid-19 cases across the globe… https://t.co/9bjlGeJfvc,"Bulawayo, Zimbabwe",None,None,2021-03-23 11:17:36
1374319412271009792,katymason_info,We are so excited about this year’s keynotes @bam_ac_uk @LancasterManage,lancs,None,None,2021-03-23 11:17:36
1374319412627447808,kabaddifanclub1,"RT @RashmikaFanClu1: COVID-19 lockdown, night curfews, other restrictions in THESE states, Punjab, Maharashtra, Madhya Pradesh, Delhi, Karn…",,None,None,2021-03-23 11:17:36
1374319413588074496,Smart360Media,"COVID-19 Update For March 22 2021 In Nigeria

https://t.co/4CfKtVcK1v","Lagos, Nigeria",None,None,2021-03-23 11:17:36
1374319416092004353,EDWARD_MAGA,"RT @itvnews: A US trial of AstraZeneca’s Covid-19 vaccine may have used “outdated information”, say health officials 

https://t.co/VHxiQIp…",,None,None,2021-03-23 11:17:37
1374319417149030406,AmarRughani,"RT @bmj_latest: As we reach the anniversary of the first UK national lockdown, we remember the doctors who have died of covid-19

""Each nam…",,None,None,2021-03-23 11:17:37
1374319417492975620,ReadsSpeedy,"RT @WSJ: Regeneron said its antibody drug reduced the risk of Covid-19 hospitalization or death by about 70% in a large clinical trial, the…",,None,None,2021-03-23 11:17:37
1374319418247905283,Darkforest73,"RT @axios: JUST IN: NIAID says it's ""concerned"" that AstraZeneca ""may have included outdated information"" from a trial of its COVID-19 vacc…",,None,None,2021-03-23 11:17:37
1374319421100060677,WDTN,"Nearly 9 in 10 people received the second COVID-19 vaccine within the recommended interval, according to an analysi… https://t.co/dHx1ktrj8l",Dayton Ohio,None,None,2021-03-23 11:17:38
1374319421565587459,Andybhoy691,"RT @FoxNews: AstraZeneca may have included outdated information from COVID-19 trial, NIAID says https://t.co/619etgRiMk",,None,None,2021-03-23 11:17:38
1374319421838262272,DanielR62821964,"RT @BrunoAmato_1: I’m Bruno Amato. I’m running for Congress to defeat Republican Kevin McCarthy, who voted AGAINST COVID-19 relief for thou…","Queens, NY",None,None,2021-03-23 11:17:38
1374319421917962245,redundantuk,Please do one for lockdown related side effects,"SW England, UK",None,None,2021-03-23 11:17:38
1374319422303789059,Be4Diversity,"@unia has published a report about the impact of COVID-19 on our human rights. Interested in this report?
👉🔗… https://t.co/3GT3weD9rT","Ghent, Belgium",None,None,2021-03-23 11:17:38
1374319425973805056,asaaseradio995,"WHO says COVID-19 cases worldwide increased by 8% over the last week, the fifth week in a row that it has seen an i… https://t.co/nCf9SA9nah","Accra, Ghana",None,None,2021-03-23 11:17:39
1374319426833690625,bdzomba,"RT @TempleUniv: Working in cooperation with the city of Philadelphia, Temple University will begin dispensing COVID-19 vaccines in limited…","Philadelphia, PA",None,None,2021-03-23 11:17:39
1374319430398791681,jstevh,"Remember folks: COVID-19 suffocates you to death as primary complication by eating your lungs.

That's just factual… https://t.co/4YbmnGXSJL",,None,None,2021-03-23 11:17:40
1374319430688116740,ecaworks,"RT @jeffcanoy: Situation at The Medical City.

Hospital has declared full capacity for COVID-19 patients. All 120 beds reserved for patient…",🇵🇭,None,None,2021-03-23 11:17:40
1374319431128649728,investbrisbath,"RT @voitechnology: Starting today, we're offering discounted Voi rides both to and from the COVID-19 vaccination sites in all UK cities whe…",Bristol & Bath,None,None,2021-03-23 11:17:40
